;CAL;DRHO;DTC;GR;NPHI;PE;RHOB;RT;SP;DEPT
6186;13.5236;0.08058;101.9;38.6689;0.31764;3.2657;2.2713;1.0205;-35.3125;6763.7464
6187;13.6015;0.06627;102;39.3379;0.30516;3.2854;2.2699;1.0205;-36.7188;6763.8988
6188;13.6015;0.06627;102;39.3379;0.30516;3.2854;2.2699;1.0205;-36.7188;6764.0512
6189;13.6015;0.06627;102;39.3379;0.30516;3.2854;2.2699;1.0205;-36.7188;6764.2036
6190;13.5544;0.06495;101.9;40.9277;0.29831;3.4314;2.2597;1.0234;-36.9062;6764.356
6191;13.5544;0.06495;101.9;40.9277;0.29831;3.4314;2.2597;1.0234;-36.9062;6764.5084
6192;13.5544;0.06495;101.9;40.9277;0.29831;3.4314;2.2597;1.0234;-36.9062;6764.6608
6193;13.3433;0.06972;101.9;39.6516;0.27692;3.2892;2.2577;1.04;-37.7812;6764.8132
6194;13.3433;0.06972;101.9;39.6516;0.27692;3.2892;2.2577;1.04;-37.7812;6764.9656
6195;13.3433;0.06972;101.9;39.6516;0.27692;3.2892;2.2577;1.04;-37.7812;6765.118
6196;13.0624;0.06704;101.2;39.7363;0.28742;3.3535;2.2561;1.0967;-40.25;6765.2704
6197;13.0624;0.06704;101.2;39.7363;0.28742;3.3535;2.2561;1.0967;-40.25;6765.4228
6198;13.0624;0.06704;101.2;39.7363;0.28742;3.3535;2.2561;1.0967;-40.25;6765.5752
6199;13.0624;0.06704;101.2;39.7363;0.28742;3.3535;2.2561;1.0967;-40.25;6765.7276
6200;12.9998;0.07474;101.4;38.2666;0.28942;3.3341;2.2699;1.1855;-39.4375;6765.88
6201;12.9998;0.07474;101.4;38.2666;0.28942;3.3341;2.2699;1.1855;-39.4375;6766.0324
6202;12.9998;0.07474;101.4;38.2666;0.28942;3.3341;2.2699;1.1855;-39.4375;6766.1848
6203;12.8044;0.09207;100.3;38.4314;0.29104;3.3964;2.284;1.2559;-39.6875;6766.3372
6204;12.8044;0.09207;100.3;38.4314;0.29104;3.3964;2.284;1.2559;-39.6875;6766.4896
6205;12.8044;0.09207;100.3;38.4314;0.29104;3.3964;2.284;1.2559;-39.6875;6766.642
6206;12.5313;0.09832;95.5;38.1484;0.29193;3.334;2.289;1.2832;-36.125;6766.7944
6207;12.5313;0.09832;95.5;38.1484;0.29193;3.334;2.289;1.2832;-36.125;6766.9468
6208;12.5313;0.09832;95.5;38.1484;0.29193;3.334;2.289;1.2832;-36.125;6767.0992
6209;12.5782;0.10641;94.5;36.838;0.24936;3.3321;2.3104;1.291;-36.5938;6767.2516
6210;12.5782;0.10641;94.5;36.838;0.24936;3.3321;2.3104;1.291;-36.5938;6767.404
6211;12.5782;0.10641;94.5;36.838;0.24936;3.3321;2.3104;1.291;-36.5938;6767.5564
6212;12.5782;0.10641;94.5;36.838;0.24936;3.3321;2.3104;1.291;-36.5938;6767.7088
6213;12.6563;0.12677;90.2;36.9326;0.21747;3.3657;2.3568;1.2969;-37.9062;6767.8612
6214;12.6563;0.12677;90.2;36.9326;0.21747;3.3657;2.3568;1.2969;-37.9062;6768.0136
6215;12.6563;0.12677;90.2;36.9326;0.21747;3.3657;2.3568;1.2969;-37.9062;6768.166
6216;12.6958;0.14607;78.8;36.1875;0.18832;3.5061;2.4092;1.3008;-36.125;6768.3184
6217;12.6958;0.14607;78.8;36.1875;0.18832;3.5061;2.4092;1.3008;-36.125;6768.4708
6218;12.6958;0.14607;78.8;36.1875;0.18832;3.5061;2.4092;1.3008;-36.125;6768.6232
6219;13.1255;0.13817;77;37.5068;0.20583;3.6702;2.4453;1.3008;-38.375;6768.7756
6220;13.1255;0.13817;77;37.5068;0.20583;3.6702;2.4453;1.3008;-38.375;6768.928
6221;13.1255;0.13817;77;37.5068;0.20583;3.6702;2.4453;1.3008;-38.375;6769.0804
6222;13.1255;0.13817;77;37.5068;0.20583;3.6702;2.4453;1.3008;-38.375;6769.2328
6223;13.6094;0.12512;90.5;38.3281;0.21652;3.7673;2.465;1.2949;-39.125;6769.3852
6224;13.6094;0.12512;90.5;38.3281;0.21652;3.7673;2.465;1.2949;-39.125;6769.5376
6225;13.6094;0.12512;90.5;38.3281;0.21652;3.7673;2.465;1.2949;-39.125;6769.69
6226;13.6718;0.10452;100.8;39.904;0.24576;3.6289;2.411;1.2734;-39.7188;6769.8424
6227;13.6718;0.10452;100.8;39.904;0.24576;3.6289;2.411;1.2734;-39.7188;6769.9948
6228;13.6718;0.10452;100.8;39.904;0.24576;3.6289;2.411;1.2734;-39.7188;6770.1472
6229;13.6089;0.06937;103.1;40.1384;0.26819;3.3259;2.3236;1.2275;-39.3125;6770.2996
6230;13.6089;0.06937;103.1;40.1384;0.26819;3.3259;2.3236;1.2275;-39.3125;6770.452
6231;13.6089;0.06937;103.1;40.1384;0.26819;3.3259;2.3236;1.2275;-39.3125;6770.6044
6232;13.1561;0.04097;103;40.3269;0.29747;3.2304;2.2511;1.1426;-38.6562;6770.7568
6233;13.1561;0.04097;103;40.3269;0.29747;3.2304;2.2511;1.1426;-38.6562;6770.9092
6234;13.1561;0.04097;103;40.3269;0.29747;3.2304;2.2511;1.1426;-38.6562;6771.0616
6235;13.1561;0.04097;103;40.3269;0.29747;3.2304;2.2511;1.1426;-38.6562;6771.214
6236;13.0546;0.04312;103.4;40.4311;0.31121;3.131;2.2557;1.0605;-39.1875;6771.3664
6237;13.0546;0.04312;103.4;40.4311;0.31121;3.131;2.2557;1.0605;-39.1875;6771.5188
6238;13.0546;0.04312;103.4;40.4311;0.31121;3.131;2.2557;1.0605;-39.1875;6771.6712
6239;13.0076;0.04463;104;40.9847;0.30694;3.25;2.2536;1.0283;-38.4688;6771.8236
6240;13.0076;0.04463;104;40.9847;0.30694;3.25;2.2536;1.0283;-38.4688;6771.976
6241;13.0076;0.04463;104;40.9847;0.30694;3.25;2.2536;1.0283;-38.4688;6772.1284
6242;12.7891;0.04318;103.1;40.9766;0.30054;3.2599;2.256;1.0303;-39.75;6772.2808
6243;12.7891;0.04318;103.1;40.9766;0.30054;3.2599;2.256;1.0303;-39.75;6772.4332
6244;12.7891;0.04318;103.1;40.9766;0.30054;3.2599;2.256;1.0303;-39.75;6772.5856
6245;12.7891;0.04318;103.1;40.9766;0.30054;3.2599;2.256;1.0303;-39.75;6772.738
6246;12.7969;0.047;104.4;39.458;0.28297;3.3065;2.2633;1.04;-39.375;6772.8904
6247;12.7969;0.047;104.4;39.458;0.28297;3.3065;2.2633;1.04;-39.375;6773.0428
6248;12.7969;0.047;104.4;39.458;0.28297;3.3065;2.2633;1.04;-39.375;6773.1952
6249;12.7891;0.04617;104.2;40.3647;0.28113;3.2363;2.2654;1.0508;-39.625;6773.3476
6250;12.7891;0.04617;104.2;40.3647;0.28113;3.2363;2.2654;1.0508;-39.625;6773.5
6251;12.7891;0.04617;104.2;40.3647;0.28113;3.2363;2.2654;1.0508;-39.625;6773.6524
6252;12.8127;0.0479;103.8;39.8452;0.28303;3.1973;2.2673;1.0537;-37.125;6773.8048
6253;12.8127;0.0479;103.8;39.8452;0.28303;3.1973;2.2673;1.0537;-37.125;6773.9572
6254;12.8127;0.0479;103.8;39.8452;0.28303;3.1973;2.2673;1.0537;-37.125;6774.1096
6255;13.0549;0.04393;103.3;40.3506;0.28975;3.213;2.2535;1.0557;-35.9062;6774.262
6256;13.0549;0.04393;103.3;40.3506;0.28975;3.213;2.2535;1.0557;-35.9062;6774.4144
6257;13.0549;0.04393;103.3;40.3506;0.28975;3.213;2.2535;1.0557;-35.9062;6774.5668
6258;13.0549;0.04393;103.3;40.3506;0.28975;3.213;2.2535;1.0557;-35.9062;6774.7192
6259;13.2661;0.04489;103.1;41.0707;0.29497;3.2755;2.2583;1.0635;-38.1562;6774.8716
6260;13.2661;0.04489;103.1;41.0707;0.29497;3.2755;2.2583;1.0635;-38.1562;6775.024
6261;13.2661;0.04489;103.1;41.0707;0.29497;3.2755;2.2583;1.0635;-38.1562;6775.1764
6262;13.594;0.05008;104.4;41.1811;0.29468;3.3163;2.266;1.0811;-38.25;6775.3288
6263;13.594;0.05008;104.4;41.1811;0.29468;3.3163;2.266;1.0811;-38.25;6775.4812
6264;13.594;0.05008;104.4;41.1811;0.29468;3.3163;2.266;1.0811;-38.25;6775.6336
6265;13.7501;0.05086;103.2;40.9394;0.28606;3.2634;2.2741;1.0986;-39.9062;6775.786
6266;13.7501;0.05086;103.2;40.9394;0.28606;3.2634;2.2741;1.0986;-39.9062;6775.9384
6267;13.7501;0.05086;103.2;40.9394;0.28606;3.2634;2.2741;1.0986;-39.9062;6776.0908
6268;13.7501;0.05086;103.2;40.9394;0.28606;3.2634;2.2741;1.0986;-39.9062;6776.2432
6269;13.8513;0.04763;102.2;42.5762;0.27402;3.1541;2.2701;1.1074;-38.9062;6776.3956
6270;13.8513;0.04763;102.2;42.5762;0.27402;3.1541;2.2701;1.1074;-38.9062;6776.548
6271;13.8513;0.04763;102.2;42.5762;0.27402;3.1541;2.2701;1.1074;-38.9062;6776.7004
6272;13.7108;0.04584;102.2;41.5933;0.27243;3.0392;2.2682;1.1133;-40.125;6776.8528
6273;13.7108;0.04584;102.2;41.5933;0.27243;3.0392;2.2682;1.1133;-40.125;6777.0052
6274;13.7108;0.04584;102.2;41.5933;0.27243;3.0392;2.2682;1.1133;-40.125;6777.1576
6275;13.5935;0.04078;100.5;41.1357;0.27418;3.0958;2.2641;1.1201;-38.375;6777.31
6276;13.5935;0.04078;100.5;41.1357;0.27418;3.0958;2.2641;1.1201;-38.375;6777.4624
6277;13.5935;0.04078;100.5;41.1357;0.27418;3.0958;2.2641;1.1201;-38.375;6777.6148
6278;13.3818;0.03578;99.5;40.1875;0.28176;3.1545;2.2588;1.125;-39.4062;6777.7672
6279;13.3818;0.03578;99.5;40.1875;0.28176;3.1545;2.2588;1.125;-39.4062;6777.9196
6280;13.3818;0.03578;99.5;40.1875;0.28176;3.1545;2.2588;1.125;-39.4062;6778.072
6281;13.3818;0.03578;99.5;40.1875;0.28176;3.1545;2.2588;1.125;-39.4062;6778.2244
6282;12.7735;0.03748;99.4;38.8579;0.28762;3.2637;2.2678;1.1338;-38.375;6778.3768
6283;12.7735;0.03748;99.4;38.8579;0.28762;3.2637;2.2678;1.1338;-38.375;6778.5292
6284;12.7735;0.03748;99.4;38.8579;0.28762;3.2637;2.2678;1.1338;-38.375;6778.6816
6285;12.8127;0.02927;99;38.48;0.28531;3.2675;2.269;1.168;-39;6778.834
6286;12.8127;0.02927;99;38.48;0.28531;3.2675;2.269;1.168;-39;6778.9864
6287;12.8127;0.02927;99;38.48;0.28531;3.2675;2.269;1.168;-39;6779.1388
6288;12.9534;0.01924;99.9;38.7828;0.28555;3.2284;2.268;1.2246;-38.4062;6779.2912
6289;12.9534;0.01924;99.9;38.7828;0.28555;3.2284;2.268;1.2246;-38.4062;6779.4436
6290;12.9534;0.01924;99.9;38.7828;0.28555;3.2284;2.268;1.2246;-38.4062;6779.596
6291;12.9534;0.01924;99.9;38.7828;0.28555;3.2284;2.268;1.2246;-38.4062;6779.7484
6292;13.1956;0.01332;100.9;38.8926;0.27406;3.1737;2.2584;1.2607;-36.4062;6779.9008
6293;13.1956;0.01332;100.9;38.8926;0.27406;3.1737;2.2584;1.2607;-36.4062;6780.0532
6294;13.1956;0.01332;100.9;38.8926;0.27406;3.1737;2.2584;1.2607;-36.4062;6780.2056
6295;13.3674;0.01005;101.7;37.4199;0.2849;3.08;2.2483;1.2686;-37.625;6780.358
6296;13.3674;0.01005;101.7;37.4199;0.2849;3.08;2.2483;1.2686;-37.625;6780.5104
6297;13.3674;0.01005;101.7;37.4199;0.2849;3.08;2.2483;1.2686;-37.625;6780.6628
6298;13.5942;0.00596;103;38.2012;0.28807;3.041;2.2428;1.2686;-37.6875;6780.8152
6299;13.5942;0.00596;103;38.2012;0.28807;3.041;2.2428;1.2686;-37.6875;6780.9676
6300;13.5942;0.00596;103;38.2012;0.28807;3.041;2.2428;1.2686;-37.6875;6781.12
6301;13.9064;0.00912;100;38.6519;0.29814;2.9609;2.2449;1.2695;-36.8125;6781.2724
6302;13.9064;0.00912;100;38.6519;0.29814;2.9609;2.2449;1.2695;-36.8125;6781.4248
6303;13.9064;0.00912;100;38.6519;0.29814;2.9609;2.2449;1.2695;-36.8125;6781.5772
6304;13.9064;0.00912;100;38.6519;0.29814;2.9609;2.2449;1.2695;-36.8125;6781.7296
6305;13.9921;0.01196;97.9;38.1572;0.29349;2.9611;2.2411;1.2773;-35.5;6781.882
6306;13.9921;0.01196;97.9;38.1572;0.29349;2.9611;2.2411;1.2773;-35.5;6782.0344
6307;13.9921;0.01196;97.9;38.1572;0.29349;2.9611;2.2411;1.2773;-35.5;6782.1868
6308;13.9214;0.0187;98.6;37.2261;0.27915;3.0181;2.2352;1.3115;-36.0625;6782.3392
6309;13.9214;0.0187;98.6;37.2261;0.27915;3.0181;2.2352;1.3115;-36.0625;6782.4916
6310;13.9214;0.0187;98.6;37.2261;0.27915;3.0181;2.2352;1.3115;-36.0625;6782.644
6311;13.6094;0.02487;97.7;37.6856;0.27202;3.2051;2.2268;1.4043;-36.6875;6782.7964
6312;13.6094;0.02487;97.7;37.6856;0.27202;3.2051;2.2268;1.4043;-36.6875;6782.9488
6313;13.6094;0.02487;97.7;37.6856;0.27202;3.2051;2.2268;1.4043;-36.6875;6783.1012
6314;13.5936;0.03857;97.7;36.6634;0.27014;3.295;2.2351;1.5488;-36.5;6783.2536
6315;13.5936;0.03857;97.7;36.6634;0.27014;3.295;2.2351;1.5488;-36.5;6783.406
6316;13.5936;0.03857;97.7;36.6634;0.27014;3.295;2.2351;1.5488;-36.5;6783.5584
6317;13.5936;0.03857;97.7;36.6634;0.27014;3.295;2.2351;1.5488;-36.5;6783.7108
6318;13.5;0.0378;99.7;36.6221;0.28217;3.3438;2.2377;1.6689;-36.4688;6783.8632
6319;13.5;0.0378;99.7;36.6221;0.28217;3.3438;2.2377;1.6689;-36.4688;6784.0156
6320;13.5;0.0378;99.7;36.6221;0.28217;3.3438;2.2377;1.6689;-36.4688;6784.168
6321;13.3201;0.03215;98.5;35.6856;0.28653;3.3574;2.2347;1.7295;-36.2188;6784.3204
6322;13.3201;0.03215;98.5;35.6856;0.28653;3.3574;2.2347;1.7295;-36.2188;6784.4728
6323;13.3201;0.03215;98.5;35.6856;0.28653;3.3574;2.2347;1.7295;-36.2188;6784.6252
6324;13.164;0.03199;89.9;35.1562;0.2817;3.3458;2.249;1.7559;-36.0312;6784.7776
6325;13.164;0.03199;89.9;35.1562;0.2817;3.3458;2.249;1.7559;-36.0312;6784.93
6326;13.164;0.03199;89.9;35.1562;0.2817;3.3458;2.249;1.7559;-36.0312;6785.0824
6327;13.164;0.03199;89.9;35.1562;0.2817;3.3458;2.249;1.7559;-36.0312;6785.2348
6328;13.1016;0.04056;83.6;34.2637;0.27444;3.4006;2.3166;1.7588;-35.3438;6785.3872
6329;13.1016;0.04056;83.6;34.2637;0.27444;3.4006;2.3166;1.7588;-35.3438;6785.5396
6330;13.1016;0.04056;83.6;34.2637;0.27444;3.4006;2.3166;1.7588;-35.3438;6785.692
6331;13.8594;0.05225;78.4;34.5992;0.2523;3.5244;2.3945;1.7529;-35.1562;6785.8444
6332;13.8594;0.05225;78.4;34.5992;0.2523;3.5244;2.3945;1.7529;-35.1562;6785.9968
6333;13.8594;0.05225;78.4;34.5992;0.2523;3.5244;2.3945;1.7529;-35.1562;6786.1492
6334;13.9142;0.06947;70.4;34.73;0.24375;3.9668;2.4693;1.7314;-35.75;6786.3016
6335;13.9142;0.06947;70.4;34.73;0.24375;3.9668;2.4693;1.7314;-35.75;6786.454
6336;13.9142;0.06947;70.4;34.73;0.24375;3.9668;2.4693;1.7314;-35.75;6786.6064
6337;13.9923;0.07648;69.4;35.0697;0.23738;3.959;2.4726;1.6768;-35.5;6786.7588
6338;13.9923;0.07648;69.4;35.0697;0.23738;3.959;2.4726;1.6768;-35.5;6786.9112
6339;13.9923;0.07648;69.4;35.0697;0.23738;3.959;2.4726;1.6768;-35.5;6787.0636
6340;13.9923;0.07648;69.4;35.0697;0.23738;3.959;2.4726;1.6768;-35.5;6787.216
6341;14.0782;0.06731;81.8;35.1811;0.25264;3.9487;2.4555;1.582;-35.625;6787.3684
6342;14.0782;0.06731;81.8;35.1811;0.25264;3.9487;2.4555;1.582;-35.625;6787.5208
6343;14.0782;0.06731;81.8;35.1811;0.25264;3.9487;2.4555;1.582;-35.625;6787.6732
6344;14.1484;0.05155;99.2;35.2383;0.26806;3.4939;2.3806;1.4697;-35.625;6787.8256
6345;14.1484;0.05155;99.2;35.2383;0.26806;3.4939;2.3806;1.4697;-35.625;6787.978
6346;14.1484;0.05155;99.2;35.2383;0.26806;3.4939;2.3806;1.4697;-35.625;6788.1304
6347;14.1011;0.04852;103.3;36.2664;0.26759;3.2869;2.3003;1.3887;-35.8438;6788.2828
6348;14.1011;0.04852;103.3;36.2664;0.26759;3.2869;2.3003;1.3887;-35.8438;6788.4352
6349;14.1011;0.04852;103.3;36.2664;0.26759;3.2869;2.3003;1.3887;-35.8438;6788.5876
6350;14.1011;0.04852;103.3;36.2664;0.26759;3.2869;2.3003;1.3887;-35.8438;6788.74
6351;13.5468;0.05107;103.8;36.4561;0.28276;3.1758;2.2198;1.3496;-35.625;6788.8924
6352;13.5468;0.05107;103.8;36.4561;0.28276;3.1758;2.2198;1.3496;-35.625;6789.0448
6353;13.5468;0.05107;103.8;36.4561;0.28276;3.1758;2.2198;1.3496;-35.625;6789.1972
6354;13.4219;0.06345;103.7;37.043;0.27134;3.1914;2.1987;1.3311;-35.3125;6789.3496
6355;13.4219;0.06345;103.7;37.043;0.27134;3.1914;2.1987;1.3311;-35.3125;6789.502
6356;13.4219;0.06345;103.7;37.043;0.27134;3.1914;2.1987;1.3311;-35.3125;6789.6544
6357;13.4608;0.08481;102.4;39.2988;0.27205;3.1913;2.2335;1.3115;-35.7188;6789.8068
6358;13.4608;0.08481;102.4;39.2988;0.27205;3.1913;2.2335;1.3115;-35.7188;6789.9592
6359;13.4608;0.08481;102.4;39.2988;0.27205;3.1913;2.2335;1.3115;-35.7188;6790.1116
6360;13.3591;0.10132;99.3;40.8516;0.25792;3.1623;2.3065;1.2881;-37.5625;6790.264
6361;13.3591;0.10132;99.3;40.8516;0.25792;3.1623;2.3065;1.2881;-37.5625;6790.4164
6362;13.3591;0.10132;99.3;40.8516;0.25792;3.1623;2.3065;1.2881;-37.5625;6790.5688
6363;13.3591;0.10132;99.3;40.8516;0.25792;3.1623;2.3065;1.2881;-37.5625;6790.7212
6364;13.1956;0.12002;97.1;46.1758;0.25479;3.2659;2.3575;1.2588;-38.3438;6790.8736
6365;13.1956;0.12002;97.1;46.1758;0.25479;3.2659;2.3575;1.2588;-38.3438;6791.026
6366;13.1956;0.12002;97.1;46.1758;0.25479;3.2659;2.3575;1.2588;-38.3438;6791.1784
6367;13.3984;0.12143;102.2;47.1636;0.27459;3.4825;2.3574;1.2217;-38.25;6791.3308
6368;13.3984;0.12143;102.2;47.1636;0.27459;3.4825;2.3574;1.2217;-38.25;6791.4832
6369;13.3984;0.12143;102.2;47.1636;0.27459;3.4825;2.3574;1.2217;-38.25;6791.6356
6370;14.0392;0.10791;105.3;46.6465;0.28174;3.5469;2.343;1.1943;-38;6791.788
6371;14.0392;0.10791;105.3;46.6465;0.28174;3.5469;2.343;1.1943;-38;6791.9404
6372;14.0392;0.10791;105.3;46.6465;0.28174;3.5469;2.343;1.1943;-38;6792.0928
6373;14.0392;0.10791;105.3;46.6465;0.28174;3.5469;2.343;1.1943;-38;6792.2452
6374;14.1251;0.0935;104.6;47.5703;0.29998;3.5507;2.3521;1.1855;-37.9688;6792.3976
6375;14.1251;0.0935;104.6;47.5703;0.29998;3.5507;2.3521;1.1855;-37.9688;6792.55
6376;14.1251;0.0935;104.6;47.5703;0.29998;3.5507;2.3521;1.1855;-37.9688;6792.7024
6377;14.2579;0.09576;104;46.6614;0.2981;3.4745;2.3852;1.1816;-38.9688;6792.8548
6378;14.2579;0.09576;104;46.6614;0.2981;3.4745;2.3852;1.1816;-38.9688;6793.0072
6379;14.2579;0.09576;104;46.6614;0.2981;3.4745;2.3852;1.1816;-38.9688;6793.1596
6380;14.3594;0.06357;103.5;46.4795;0.29308;3.4138;2.3699;1.166;-38.6875;6793.312
6381;14.3594;0.06357;103.5;46.4795;0.29308;3.4138;2.3699;1.166;-38.6875;6793.4644
6382;14.3594;0.06357;103.5;46.4795;0.29308;3.4138;2.3699;1.166;-38.6875;6793.6168
6383;14.3909;0.04262;104.4;46.0234;0.30023;3.2815;2.3649;1.1465;-38.7812;6793.7692
6384;14.3909;0.04262;104.4;46.0234;0.30023;3.2815;2.3649;1.1465;-38.7812;6793.9216
6385;14.3909;0.04262;104.4;46.0234;0.30023;3.2815;2.3649;1.1465;-38.7812;6794.074
6386;14.3909;0.04262;104.4;46.0234;0.30023;3.2815;2.3649;1.1465;-38.7812;6794.2264
6387;14.5548;0.03701;105.9;47.5781;0.29041;3.3907;2.3636;1.1367;-39.1562;6794.3788
6388;14.5548;0.03701;105.9;47.5781;0.29041;3.3907;2.3636;1.1367;-39.1562;6794.5312
6389;14.5548;0.03701;105.9;47.5781;0.29041;3.3907;2.3636;1.1367;-39.1562;6794.6836
6390;14.6562;0.03658;107;48.9658;0.31022;3.4416;2.3579;1.1357;-39.4688;6794.836
6391;14.6562;0.03658;107;48.9658;0.31022;3.4416;2.3579;1.1357;-39.4688;6794.9884
6392;14.6562;0.03658;107;48.9658;0.31022;3.4416;2.3579;1.1357;-39.4688;6795.1408
6393;14.6482;0.03217;107.1;49.6543;0.30933;3.5564;2.3368;1.1348;-39.4688;6795.2932
6394;14.6482;0.03217;107.1;49.6543;0.30933;3.5564;2.3368;1.1348;-39.4688;6795.4456
6395;14.6482;0.03217;107.1;49.6543;0.30933;3.5564;2.3368;1.1348;-39.4688;6795.598
6396;14.4529;0.04329;108.9;49.2988;0.31708;3.4453;2.3465;1.1338;-39.4375;6795.7504
6397;14.4529;0.04329;108.9;49.2988;0.31708;3.4453;2.3465;1.1338;-39.4375;6795.9028
6398;14.4529;0.04329;108.9;49.2988;0.31708;3.4453;2.3465;1.1338;-39.4375;6796.0552
6399;14.4529;0.04329;108.9;49.2988;0.31708;3.4453;2.3465;1.1338;-39.4375;6796.2076
6400;14.2656;0.04726;108.4;49.332;0.30561;3.4375;2.3454;1.1396;-39.2812;6796.36
6401;14.2656;0.04726;108.4;49.332;0.30561;3.4375;2.3454;1.1396;-39.2812;6796.5124
6402;14.2656;0.04726;108.4;49.332;0.30561;3.4375;2.3454;1.1396;-39.2812;6796.6648
6403;14.2578;0.04904;106.6;49.5117;0.29649;3.4315;2.3491;1.1562;-39;6796.8172
6404;14.2578;0.04904;106.6;49.5117;0.29649;3.4315;2.3491;1.1562;-39;6796.9696
6405;14.2578;0.04904;106.6;49.5117;0.29649;3.4315;2.3491;1.1562;-39;6797.122
6406;14.2579;0.04914;104.8;48.168;0.29075;3.3651;2.3491;1.1738;-39.4375;6797.2744
6407;14.2579;0.04914;104.8;48.168;0.29075;3.3651;2.3491;1.1738;-39.4375;6797.4268
6408;14.2579;0.04914;104.8;48.168;0.29075;3.3651;2.3491;1.1738;-39.4375;6797.5792
6409;14.2579;0.04914;104.8;48.168;0.29075;3.3651;2.3491;1.1738;-39.4375;6797.7316
6410;14.3284;0.05356;104;48.7969;0.28178;3.3105;2.3506;1.1846;-38.4688;6797.884
6411;14.3284;0.05356;104;48.7969;0.28178;3.3105;2.3506;1.1846;-38.4688;6798.0364
6412;14.3284;0.05356;104;48.7969;0.28178;3.3105;2.3506;1.1846;-38.4688;6798.1888
6413;14.4687;0.05201;102.7;47.8594;0.28721;3.3048;2.3453;1.1865;-38.2188;6798.3412
6414;14.4687;0.05201;102.7;47.8594;0.28721;3.3048;2.3453;1.1865;-38.2188;6798.4936
6415;14.4687;0.05201;102.7;47.8594;0.28721;3.3048;2.3453;1.1865;-38.2188;6798.646
6416;14.4531;0.05041;102.4;48.5308;0.28943;3.3791;2.3337;1.1797;-38.7812;6798.7984
6417;14.4531;0.05041;102.4;48.5308;0.28943;3.3791;2.3337;1.1797;-38.7812;6798.9508
6418;14.4531;0.05041;102.4;48.5308;0.28943;3.3791;2.3337;1.1797;-38.7812;6799.1032
6419;14.3984;0.04541;104;48.0537;0.30428;3.5332;2.3168;1.1689;-37.875;6799.2556
6420;14.3984;0.04541;104;48.0537;0.30428;3.5332;2.3168;1.1689;-37.875;6799.408
6421;14.3984;0.04541;104;48.0537;0.30428;3.5332;2.3168;1.1689;-37.875;6799.5604
6422;14.3984;0.04541;104;48.0537;0.30428;3.5332;2.3168;1.1689;-37.875;6799.7128
6423;14.3909;0.04131;103.6;48.3857;0.30213;3.5253;2.2949;1.165;-38.0625;6799.8652
6424;14.3909;0.04131;103.6;48.3857;0.30213;3.5253;2.2949;1.165;-38.0625;6800.0176
6425;14.3909;0.04131;103.6;48.3857;0.30213;3.5253;2.2949;1.165;-38.0625;6800.17
6426;14.5469;0.03433;101.2;47.7064;0.30717;3.4433;2.2777;1.166;-37.7188;6800.3224
6427;14.5469;0.03433;101.2;47.7064;0.30717;3.4433;2.2777;1.166;-37.7188;6800.4748
6428;14.5469;0.03433;101.2;47.7064;0.30717;3.4433;2.2777;1.166;-37.7188;6800.6272
6429;14.6013;0.03127;100.3;47.8005;0.29713;3.4199;2.2788;1.1689;-37.375;6800.7796
6430;14.6013;0.03127;100.3;47.8005;0.29713;3.4199;2.2788;1.1689;-37.375;6800.932
6431;14.6013;0.03127;100.3;47.8005;0.29713;3.4199;2.2788;1.1689;-37.375;6801.0844
6432;14.6013;0.03127;100.3;47.8005;0.29713;3.4199;2.2788;1.1689;-37.375;6801.2368
6433;14.4058;0.03155;100.1;48.0637;0.29032;3.3946;2.3001;1.1807;-37.4062;6801.3892
6434;14.4058;0.03155;100.1;48.0637;0.29032;3.3946;2.3001;1.1807;-37.4062;6801.5416
6435;14.4058;0.03155;100.1;48.0637;0.29032;3.3946;2.3001;1.1807;-37.4062;6801.694
6436;14.0933;0.03079;99.6;48.3154;0.28167;3.4297;2.3146;1.2139;-37.8438;6801.8464
6437;14.0933;0.03079;99.6;48.3154;0.28167;3.4297;2.3146;1.2139;-37.8438;6801.9988
6438;14.0933;0.03079;99.6;48.3154;0.28167;3.4297;2.3146;1.2139;-37.8438;6802.1512
6439;13.7811;0.02786;99.4;47.2158;0.28542;3.4472;2.3155;1.2881;-37.5938;6802.3036
6440;13.7811;0.02786;99.4;47.2158;0.28542;3.4472;2.3155;1.2881;-37.5938;6802.456
6441;13.7811;0.02786;99.4;47.2158;0.28542;3.4472;2.3155;1.2881;-37.5938;6802.6084
6442;13.7107;0.02328;99.3;46.5195;0.28062;3.3964;2.3051;1.3926;-37.3438;6802.7608
6443;13.7107;0.02328;99.3;46.5195;0.28062;3.3964;2.3051;1.3926;-37.3438;6802.9132
6444;13.7107;0.02328;99.3;46.5195;0.28062;3.3964;2.3051;1.3926;-37.3438;6803.0656
6445;13.7107;0.02328;99.3;46.5195;0.28062;3.3964;2.3051;1.3926;-37.3438;6803.218
6446;13.5076;0.02664;96.4;45.1191;0.28983;3.3634;2.2982;1.4678;-37;6803.3704
6447;13.5076;0.02664;96.4;45.1191;0.28983;3.3634;2.2982;1.4678;-37;6803.5228
6448;13.5076;0.02664;96.4;45.1191;0.28983;3.3634;2.2982;1.4678;-37;6803.6752
6449;13.3517;0.04012;93.3;43.4629;0.27386;3.4182;2.2986;1.4863;-37.0938;6803.8276
6450;13.3517;0.04012;93.3;43.4629;0.27386;3.4182;2.2986;1.4863;-37.0938;6803.98
